"","station","UTC","temp","node","day"
"3889","KW20",2017-03-30,26.3,"KWLine_outside",2017-03-30
"3890","KW24",2017-03-30,24.1,"KWLine_outside",2017-03-30
"3891","KW19",2017-03-30,26,"KWLine_outside",2017-03-30
"3892","KW23",2017-03-31,24.5,"KWLine_outside",2017-03-31
"3893","KW22",2017-03-31,24.3,"KWLine_outside",2017-03-31
"3894","KW21",2017-03-31,25.4,"KWLine_outside",2017-03-31
"3895","KW20",2017-03-31,26,"KWLine_outside",2017-03-31
"3896","KW24",2017-03-31,23.4,"KWLine_outside",2017-03-31
"3897","KW19",2017-03-31,25.8,"KWLine_outside",2017-03-31
"3898","KW23",2017-04-01,24.1,"KWLine_outside",2017-04-01
"3899","KW22",2017-04-01,23.8,"KWLine_outside",2017-04-01
"3900","KW21",2017-04-01,25,"KWLine_outside",2017-04-01
"3901","KW20",2017-04-01,25.6,"KWLine_outside",2017-04-01
"3902","KW24",2017-04-01,23.2,"KWLine_outside",2017-04-01
"3903","KW19",2017-04-01,25.3,"KWLine_outside",2017-04-01
"3904","KW23",2017-04-02,23.8,"KWLine_outside",2017-04-02
"3905","KW22",2017-04-02,23.4,"KWLine_outside",2017-04-02
"3906","KW21",2017-04-02,24.4,"KWLine_outside",2017-04-02
"3907","KW20",2017-04-02,25.3,"KWLine_outside",2017-04-02
"3908","KW24",2017-04-02,23,"KWLine_outside",2017-04-02
"3909","KW19",2017-04-02,25.1,"KWLine_outside",2017-04-02
"3910","KW23",2017-04-03,23.7,"KWLine_outside",2017-04-03
"3911","KW22",2017-04-03,23.3,"KWLine_outside",2017-04-03
"3912","KW21",2017-04-03,24.3,"KWLine_outside",2017-04-03
"3913","KW20",2017-04-03,25.5,"KWLine_outside",2017-04-03
"3914","KW24",2017-04-03,22.7,"KWLine_outside",2017-04-03
"3915","KW19",2017-04-03,25.5,"KWLine_outside",2017-04-03
"3916","KW23",2017-04-04,24.6,"KWLine_outside",2017-04-04
"3917","KW22",2017-04-04,23.5,"KWLine_outside",2017-04-04
"3918","KW21",2017-04-04,24.7,"KWLine_outside",2017-04-04
"3919","KW20",2017-04-04,25.9,"KWLine_outside",2017-04-04
"3920","KW24",2017-04-04,22.7,"KWLine_outside",2017-04-04
"3921","KW19",2017-04-04,25.7,"KWLine_outside",2017-04-04
"3922","KW23",2017-04-05,24.4,"KWLine_outside",2017-04-05
"3923","KW22",2017-04-05,23.4,"KWLine_outside",2017-04-05
"3924","KW21",2017-04-05,24.7,"KWLine_outside",2017-04-05
"3925","KW20",2017-04-05,25.8,"KWLine_outside",2017-04-05
"3926","KW24",2017-04-05,23.1,"KWLine_outside",2017-04-05
"3927","KW19",2017-04-05,25.6,"KWLine_outside",2017-04-05
"3928","KW23",2017-04-06,24.6,"KWLine_outside",2017-04-06
"3929","KW22",2017-04-06,23.7,"KWLine_outside",2017-04-06
"3930","KW21",2017-04-06,24.9,"KWLine_outside",2017-04-06
"3931","KW20",2017-04-06,26.1,"KWLine_outside",2017-04-06
"3932","KW24",2017-04-06,22.9,"KWLine_outside",2017-04-06
"3933","KW19",2017-04-06,25.8,"KWLine_outside",2017-04-06
"3934","KW23",2017-04-07,23.8,"KWLine_outside",2017-04-07
"3935","KW22",2017-04-07,23.9,"KWLine_outside",2017-04-07
"3936","KW21",2017-04-07,24.8,"KWLine_outside",2017-04-07
"3937","KW20",2017-04-07,26,"KWLine_outside",2017-04-07
"3938","KW24",2017-04-07,22.4,"KWLine_outside",2017-04-07
"3939","KW19",2017-04-07,26.1,"KWLine_outside",2017-04-07
"3940","KW23",2017-04-08,22.9,"KWLine_outside",2017-04-08
"3941","KW22",2017-04-08,23.1,"KWLine_outside",2017-04-08
"3942","KW21",2017-04-08,24,"KWLine_outside",2017-04-08
"3943","KW20",2017-04-08,24.5,"KWLine_outside",2017-04-08
"3944","KW24",2017-04-08,22.1,"KWLine_outside",2017-04-08
"3945","KW19",2017-04-08,24.8,"KWLine_outside",2017-04-08
"3946","KW23",2017-04-09,23.6,"KWLine_outside",2017-04-09
"3947","KW22",2017-04-09,22.9,"KWLine_outside",2017-04-09
"3948","KW21",2017-04-09,23.8,"KWLine_outside",2017-04-09
"3949","KW20",2017-04-09,24.8,"KWLine_outside",2017-04-09
"3950","KW24",2017-04-09,22.1,"KWLine_outside",2017-04-09
"3951","KW19",2017-04-09,24.6,"KWLine_outside",2017-04-09
"3952","KW23",2017-04-10,24.1,"KWLine_outside",2017-04-10
"3953","KW22",2017-04-10,22.8,"KWLine_outside",2017-04-10
"3954","KW21",2017-04-10,24,"KWLine_outside",2017-04-10
"3955","KW20",2017-04-10,24.8,"KWLine_outside",2017-04-10
"3956","KW24",2017-04-10,23.2,"KWLine_outside",2017-04-10
"3957","KW19",2017-04-10,24.6,"KWLine_outside",2017-04-10
"3958","KW23",2017-04-11,24.7,"KWLine_outside",2017-04-11
"3959","KW22",2017-04-11,24.4,"KWLine_outside",2017-04-11
"3960","KW21",2017-04-11,25.5,"KWLine_outside",2017-04-11
"3961","KW20",2017-04-11,25.2,"KWLine_outside",2017-04-11
"3962","KW24",2017-04-11,24.4,"KWLine_outside",2017-04-11
"3963","KW19",2017-04-11,24.8,"KWLine_outside",2017-04-11
"3964","KW23",2017-04-12,24.8,"KWLine_outside",2017-04-12
"3965","KW22",2017-04-12,25,"KWLine_outside",2017-04-12
"3966","KW21",2017-04-12,25.8,"KWLine_outside",2017-04-12
"3967","KW20",2017-04-12,25.5,"KWLine_outside",2017-04-12
"3968","KW24",2017-04-12,24.8,"KWLine_outside",2017-04-12
"3969","KW19",2017-04-12,25.1,"KWLine_outside",2017-04-12
"3970","KW23",2017-04-13,24.7,"KWLine_outside",2017-04-13
"3971","KW22",2017-04-13,24.9,"KWLine_outside",2017-04-13
"3972","KW21",2017-04-13,25.8,"KWLine_outside",2017-04-13
"3973","KW20",2017-04-13,25.4,"KWLine_outside",2017-04-13
"3974","KW24",2017-04-13,24.6,"KWLine_outside",2017-04-13
"3975","KW19",2017-04-13,25.1,"KWLine_outside",2017-04-13
"3976","KW23",2017-04-14,24.7,"KWLine_outside",2017-04-14
"3977","KW22",2017-04-14,24.8,"KWLine_outside",2017-04-14
"3978","KW21",2017-04-14,25.6,"KWLine_outside",2017-04-14
"3979","KW20",2017-04-14,25.3,"KWLine_outside",2017-04-14
"3980","KW24",2017-04-14,24.7,"KWLine_outside",2017-04-14
"3981","KW19",2017-04-14,24.9,"KWLine_outside",2017-04-14
"3982","KW23",2017-04-15,24.8,"KWLine_outside",2017-04-15
"3983","KW22",2017-04-15,24.9,"KWLine_outside",2017-04-15
"3984","KW21",2017-04-15,25.7,"KWLine_outside",2017-04-15
"3985","KW20",2017-04-15,25.4,"KWLine_outside",2017-04-15
"3986","KW24",2017-04-15,24.8,"KWLine_outside",2017-04-15
"3987","KW19",2017-04-15,25.1,"KWLine_outside",2017-04-15
"3988","KW23",2017-04-16,24.7,"KWLine_outside",2017-04-16
"3989","KW22",2017-04-16,24.9,"KWLine_outside",2017-04-16
"3990","KW21",2017-04-16,25.8,"KWLine_outside",2017-04-16
"3991","KW20",2017-04-16,25.4,"KWLine_outside",2017-04-16
"3992","KW24",2017-04-16,24.8,"KWLine_outside",2017-04-16
"3993","KW19",2017-04-16,25.2,"KWLine_outside",2017-04-16
"3994","KW23",2017-04-17,24.7,"KWLine_outside",2017-04-17
"3995","KW22",2017-04-17,24.8,"KWLine_outside",2017-04-17
"3996","KW21",2017-04-17,25.7,"KWLine_outside",2017-04-17
"3997","KW20",2017-04-17,25.4,"KWLine_outside",2017-04-17
"3998","KW24",2017-04-17,24.7,"KWLine_outside",2017-04-17
"3999","KW19",2017-04-17,25.1,"KWLine_outside",2017-04-17
"4000","KW23",2017-04-18,24.8,"KWLine_outside",2017-04-18
"4001","KW22",2017-04-18,24.9,"KWLine_outside",2017-04-18
"4002","KW21",2017-04-18,25.8,"KWLine_outside",2017-04-18
"4003","KW20",2017-04-18,25.4,"KWLine_outside",2017-04-18
"4004","KW24",2017-04-18,24.8,"KWLine_outside",2017-04-18
"4005","KW19",2017-04-18,25.1,"KWLine_outside",2017-04-18
"4006","KW23",2017-04-19,24.8,"KWLine_outside",2017-04-19
"4007","KW22",2017-04-19,24.9,"KWLine_outside",2017-04-19
"4008","KW21",2017-04-19,25.8,"KWLine_outside",2017-04-19
"4009","KW20",2017-04-19,25.4,"KWLine_outside",2017-04-19
"4010","KW24",2017-04-19,24.9,"KWLine_outside",2017-04-19
"4011","KW19",2017-04-19,25.1,"KWLine_outside",2017-04-19
"4012","KW23",2017-04-20,24.8,"KWLine_outside",2017-04-20
"4013","KW22",2017-04-20,24.9,"KWLine_outside",2017-04-20
"4014","KW21",2017-04-20,25.8,"KWLine_outside",2017-04-20
"4015","KW20",2017-04-20,25.5,"KWLine_outside",2017-04-20
"4016","KW24",2017-04-20,24.8,"KWLine_outside",2017-04-20
"4017","KW19",2017-04-20,25.2,"KWLine_outside",2017-04-20
"4018","KW23",2017-04-21,24.8,"KWLine_outside",2017-04-21
"4019","KW22",2017-04-21,25,"KWLine_outside",2017-04-21
"4020","KW21",2017-04-21,25.8,"KWLine_outside",2017-04-21
"4021","KW20",2017-04-21,25.5,"KWLine_outside",2017-04-21
"4022","KW24",2017-04-21,24.9,"KWLine_outside",2017-04-21
"4023","KW19",2017-04-21,25.2,"KWLine_outside",2017-04-21
"4024","KW23",2017-04-22,24.8,"KWLine_outside",2017-04-22
"4025","KW22",2017-04-22,25,"KWLine_outside",2017-04-22
"4026","KW21",2017-04-22,25.8,"KWLine_outside",2017-04-22
"4027","KW20",2017-04-22,25.4,"KWLine_outside",2017-04-22
"4028","KW19",2017-04-22,25.1,"KWLine_outside",2017-04-22
"4029","KW24",2017-04-22,24.9,"KWLine_outside",2017-04-22
"4030","KW23",2017-04-23,24.7,"KWLine_outside",2017-04-23
"4031","KW22",2017-04-23,24.9,"KWLine_outside",2017-04-23
"4032","KW21",2017-04-23,25.8,"KWLine_outside",2017-04-23
"4033","KW20",2017-04-23,25.4,"KWLine_outside",2017-04-23
"4034","KW24",2017-04-23,24.8,"KWLine_outside",2017-04-23
"4035","KW19",2017-04-23,25.1,"KWLine_outside",2017-04-23
"4036","KW23",2017-04-24,24.8,"KWLine_outside",2017-04-24
"4037","KW22",2017-04-24,24.9,"KWLine_outside",2017-04-24
"4038","KW21",2017-04-24,25.8,"KWLine_outside",2017-04-24
"4039","KW20",2017-04-24,25.4,"KWLine_outside",2017-04-24
"4040","KW24",2017-04-24,24.8,"KWLine_outside",2017-04-24
"4041","KW19",2017-04-24,25.1,"KWLine_outside",2017-04-24
"4042","KW23",2017-04-25,24.8,"KWLine_outside",2017-04-25
"4043","KW22",2017-04-25,25,"KWLine_outside",2017-04-25
"4044","KW21",2017-04-25,25.8,"KWLine_outside",2017-04-25
"4045","KW20",2017-04-25,25.6,"KWLine_outside",2017-04-25
"4046","KW24",2017-04-25,24.7,"KWLine_outside",2017-04-25
"4047","KW19",2017-04-25,25.3,"KWLine_outside",2017-04-25
"4048","KW23",2017-04-26,24.7,"KWLine_outside",2017-04-26
"4049","KW22",2017-04-26,24.9,"KWLine_outside",2017-04-26
"4050","KW21",2017-04-26,25.7,"KWLine_outside",2017-04-26
"4051","KW20",2017-04-26,25.5,"KWLine_outside",2017-04-26
"4052","KW24",2017-04-26,24.5,"KWLine_outside",2017-04-26
"4053","KW19",2017-04-26,25.3,"KWLine_outside",2017-04-26
"4054","KW23",2017-04-27,24.7,"KWLine_outside",2017-04-27
"4055","KW22",2017-04-27,24.8,"KWLine_outside",2017-04-27
"4056","KW21",2017-04-27,25.7,"KWLine_outside",2017-04-27
"4057","KW20",2017-04-27,25.6,"KWLine_outside",2017-04-27
"4058","KW24",2017-04-27,23.9,"KWLine_outside",2017-04-27
"4059","KW19",2017-04-27,25.4,"KWLine_outside",2017-04-27
"4060","KW23",2017-04-28,24.9,"KWLine_outside",2017-04-28
"4061","KW22",2017-04-28,24.9,"KWLine_outside",2017-04-28
"4062","KW21",2017-04-28,25.8,"KWLine_outside",2017-04-28
"4063","KW20",2017-04-28,25.9,"KWLine_outside",2017-04-28
"4064","KW24",2017-04-28,23.6,"KWLine_outside",2017-04-28
"4065","KW19",2017-04-28,25.8,"KWLine_outside",2017-04-28
"4066","KW23",2017-04-29,25.2,"KWLine_outside",2017-04-29
"4067","KW22",2017-04-29,24.9,"KWLine_outside",2017-04-29
"4068","KW21",2017-04-29,25.8,"KWLine_outside",2017-04-29
"4069","KW20",2017-04-29,26.3,"KWLine_outside",2017-04-29
"4070","KW24",2017-04-29,23.9,"KWLine_outside",2017-04-29
"4071","KW19",2017-04-29,26.2,"KWLine_outside",2017-04-29
"4072","KW23",2017-04-30,25.6,"KWLine_outside",2017-04-30
"4073","KW22",2017-04-30,25.1,"KWLine_outside",2017-04-30
"4074","KW21",2017-04-30,26.2,"KWLine_outside",2017-04-30
"4075","KW20",2017-04-30,26.5,"KWLine_outside",2017-04-30
"4076","KW24",2017-04-30,24.7,"KWLine_outside",2017-04-30
"4077","KW19",2017-04-30,26.2,"KWLine_outside",2017-04-30
"4078","KW23",2017-05-01,25.7,"KWLine_outside",2017-05-01
"4079","KW22",2017-05-01,25.8,"KWLine_outside",2017-05-01
"4080","KW21",2017-05-01,26.8,"KWLine_outside",2017-05-01
"4081","KW20",2017-05-01,26.5,"KWLine_outside",2017-05-01
"4082","KW24",2017-05-01,25.6,"KWLine_outside",2017-05-01
"4083","KW19",2017-05-01,26.2,"KWLine_outside",2017-05-01
"4084","KW23",2017-05-02,25.7,"KWLine_outside",2017-05-02
"4085","KW22",2017-05-02,25.9,"KWLine_outside",2017-05-02
"4086","KW21",2017-05-02,26.8,"KWLine_outside",2017-05-02
"4087","KW20",2017-05-02,26.6,"KWLine_outside",2017-05-02
"4088","KW24",2017-05-02,25.6,"KWLine_outside",2017-05-02
"4089","KW19",2017-05-02,26.3,"KWLine_outside",2017-05-02
"4090","KW23",2017-05-03,25.8,"KWLine_outside",2017-05-03
"4091","KW22",2017-05-03,25.8,"KWLine_outside",2017-05-03
"4092","KW21",2017-05-03,26.7,"KWLine_outside",2017-05-03
"4093","KW20",2017-05-03,26.7,"KWLine_outside",2017-05-03
"4094","KW24",2017-05-03,25.5,"KWLine_outside",2017-05-03
"4095","KW19",2017-05-03,26.5,"KWLine_outside",2017-05-03
"4096","KW23",2017-05-04,25.6,"KWLine_outside",2017-05-04
"4097","KW22",2017-05-04,24.8,"KWLine_outside",2017-05-04
"4098","KW21",2017-05-04,25.6,"KWLine_outside",2017-05-04
"4099","KW20",2017-05-04,27,"KWLine_outside",2017-05-04
"4100","KW24",2017-05-04,25.3,"KWLine_outside",2017-05-04
"4101","KW19",2017-05-04,26.8,"KWLine_outside",2017-05-04
"4102","KW23",2017-05-05,25.5,"KWLine_outside",2017-05-05
"4103","KW22",2017-05-05,24.9,"KWLine_outside",2017-05-05
"4104","KW21",2017-05-05,25.7,"KWLine_outside",2017-05-05
"4105","KW20",2017-05-05,27.3,"KWLine_outside",2017-05-05
"4106","KW24",2017-05-05,24.9,"KWLine_outside",2017-05-05
"4107","KW19",2017-05-05,27.1,"KWLine_outside",2017-05-05
"4108","KW23",2017-05-06,25.6,"KWLine_outside",2017-05-06
"4109","KW22",2017-05-06,24.9,"KWLine_outside",2017-05-06
"4110","KW21",2017-05-06,25.7,"KWLine_outside",2017-05-06
"4111","KW20",2017-05-06,27.2,"KWLine_outside",2017-05-06
"4112","KW24",2017-05-06,24.1,"KWLine_outside",2017-05-06
"4113","KW19",2017-05-06,27,"KWLine_outside",2017-05-06
"4114","KW23",2017-05-07,24.8,"KWLine_outside",2017-05-07
"4115","KW22",2017-05-07,24.7,"KWLine_outside",2017-05-07
"4116","KW21",2017-05-07,25.4,"KWLine_outside",2017-05-07
"4117","KW20",2017-05-07,26.2,"KWLine_outside",2017-05-07
"4118","KW24",2017-05-07,23.9,"KWLine_outside",2017-05-07
"4119","KW19",2017-05-07,26,"KWLine_outside",2017-05-07
"4120","KW23",2017-05-08,25.1,"KWLine_outside",2017-05-08
"4121","KW22",2017-05-08,25.1,"KWLine_outside",2017-05-08
"4122","KW21",2017-05-08,25.9,"KWLine_outside",2017-05-08
"4123","KW20",2017-05-08,25.8,"KWLine_outside",2017-05-08
"4124","KW24",2017-05-08,24.2,"KWLine_outside",2017-05-08
"4125","KW19",2017-05-08,25.6,"KWLine_outside",2017-05-08
"4126","KW23",2017-05-09,25,"KWLine_outside",2017-05-09
"4127","KW22",2017-05-09,24.7,"KWLine_outside",2017-05-09
"4128","KW21",2017-05-09,25.5,"KWLine_outside",2017-05-09
"4129","KW20",2017-05-09,25.9,"KWLine_outside",2017-05-09
"4130","KW24",2017-05-09,24.3,"KWLine_outside",2017-05-09
"4131","KW19",2017-05-09,25.6,"KWLine_outside",2017-05-09
"4132","KW23",2017-05-10,25.2,"KWLine_outside",2017-05-10
"4133","KW22",2017-05-10,24.5,"KWLine_outside",2017-05-10
"4134","KW21",2017-05-10,25.3,"KWLine_outside",2017-05-10
"4135","KW20",2017-05-10,26,"KWLine_outside",2017-05-10
"4136","KW24",2017-05-10,24.3,"KWLine_outside",2017-05-10
"4137","KW19",2017-05-10,25.7,"KWLine_outside",2017-05-10
"4138","KW23",2017-05-11,25.5,"KWLine_outside",2017-05-11
"4139","KW22",2017-05-11,24.6,"KWLine_outside",2017-05-11
"4140","KW21",2017-05-11,25.5,"KWLine_outside",2017-05-11
"4141","KW20",2017-05-11,26.2,"KWLine_outside",2017-05-11
"4142","KW24",2017-05-11,24.7,"KWLine_outside",2017-05-11
"4143","KW19",2017-05-11,26,"KWLine_outside",2017-05-11
"4144","KW23",2017-05-12,25.8,"KWLine_outside",2017-05-12
"4145","KW22",2017-05-12,24.8,"KWLine_outside",2017-05-12
"4146","KW21",2017-05-12,25.8,"KWLine_outside",2017-05-12
"4147","KW20",2017-05-12,26.4,"KWLine_outside",2017-05-12
"4148","KW24",2017-05-12,24.4,"KWLine_outside",2017-05-12
"4149","KW19",2017-05-12,26.2,"KWLine_outside",2017-05-12
"4150","KW23",2017-05-13,25.7,"KWLine_outside",2017-05-13
"4151","KW22",2017-05-13,25,"KWLine_outside",2017-05-13
"4152","KW21",2017-05-13,26,"KWLine_outside",2017-05-13
"4153","KW20",2017-05-13,26.7,"KWLine_outside",2017-05-13
"4154","KW24",2017-05-13,24,"KWLine_outside",2017-05-13
"4155","KW19",2017-05-13,26.4,"KWLine_outside",2017-05-13
"4156","KW23",2017-05-14,25.6,"KWLine_outside",2017-05-14
"4157","KW22",2017-05-14,25.1,"KWLine_outside",2017-05-14
"4158","KW21",2017-05-14,26,"KWLine_outside",2017-05-14
"4159","KW20",2017-05-14,26.7,"KWLine_outside",2017-05-14
"4160","KW24",2017-05-14,24,"KWLine_outside",2017-05-14
"4161","KW19",2017-05-14,26.5,"KWLine_outside",2017-05-14
"4162","KW23",2017-05-15,25.5,"KWLine_outside",2017-05-15
"4163","KW22",2017-05-15,25.1,"KWLine_outside",2017-05-15
"4164","KW21",2017-05-15,26,"KWLine_outside",2017-05-15
"4165","KW20",2017-05-15,26.4,"KWLine_outside",2017-05-15
"4166","KW24",2017-05-15,23.8,"KWLine_outside",2017-05-15
"4167","KW19",2017-05-15,26.3,"KWLine_outside",2017-05-15
"4168","KW23",2017-05-16,25.4,"KWLine_outside",2017-05-16
"4169","KW22",2017-05-16,24.8,"KWLine_outside",2017-05-16
"4170","KW21",2017-05-16,25.9,"KWLine_outside",2017-05-16
"4171","KW20",2017-05-16,26.4,"KWLine_outside",2017-05-16
"4172","KW24",2017-05-16,23.9,"KWLine_outside",2017-05-16
"4173","KW19",2017-05-16,26.2,"KWLine_outside",2017-05-16
"4174","KW23",2017-05-17,25.6,"KWLine_outside",2017-05-17
"4175","KW22",2017-05-17,24.5,"KWLine_outside",2017-05-17
"4176","KW21",2017-05-17,25.7,"KWLine_outside",2017-05-17
"4177","KW20",2017-05-17,26.7,"KWLine_outside",2017-05-17
"4178","KW24",2017-05-17,23.6,"KWLine_outside",2017-05-17
"4179","KW19",2017-05-17,26.6,"KWLine_outside",2017-05-17
"4180","KW23",2017-05-18,26.3,"KWLine_outside",2017-05-18
"4181","KW22",2017-05-18,24.8,"KWLine_outside",2017-05-18
"4182","KW21",2017-05-18,25.8,"KWLine_outside",2017-05-18
"4183","KW20",2017-05-18,27.2,"KWLine_outside",2017-05-18
"4184","KW24",2017-05-18,24.6,"KWLine_outside",2017-05-18
"4185","KW19",2017-05-18,26.9,"KWLine_outside",2017-05-18
"4186","KW23",2017-05-19,26.3,"KWLine_outside",2017-05-19
"4187","KW22",2017-05-19,25.2,"KWLine_outside",2017-05-19
"4188","KW21",2017-05-19,26.9,"KWLine_outside",2017-05-19
"4189","KW20",2017-05-19,27.2,"KWLine_outside",2017-05-19
"4190","KW24",2017-05-19,25.1,"KWLine_outside",2017-05-19
"4191","KW19",2017-05-19,26.9,"KWLine_outside",2017-05-19
"4192","KW23",2017-05-20,26.4,"KWLine_outside",2017-05-20
"4193","KW22",2017-05-20,26.1,"KWLine_outside",2017-05-20
"4194","KW21",2017-05-20,27.3,"KWLine_outside",2017-05-20
"4195","KW20",2017-05-20,27.2,"KWLine_outside",2017-05-20
"4196","KW24",2017-05-20,25.5,"KWLine_outside",2017-05-20
"4197","KW19",2017-05-20,26.9,"KWLine_outside",2017-05-20
"4198","KW23",2017-05-21,26.6,"KWLine_outside",2017-05-21
"4199","KW22",2017-05-21,26.4,"KWLine_outside",2017-05-21
"4200","KW21",2017-05-21,27.5,"KWLine_outside",2017-05-21
"4201","KW20",2017-05-21,27.2,"KWLine_outside",2017-05-21
"4202","KW24",2017-05-21,25.7,"KWLine_outside",2017-05-21
"4203","KW19",2017-05-21,27,"KWLine_outside",2017-05-21
"4204","KW23",2017-05-22,26.6,"KWLine_outside",2017-05-22
"4205","KW22",2017-05-22,26.7,"KWLine_outside",2017-05-22
"4206","KW21",2017-05-22,27.6,"KWLine_outside",2017-05-22
"4207","KW20",2017-05-22,27.3,"KWLine_outside",2017-05-22
"4208","KW24",2017-05-22,25.5,"KWLine_outside",2017-05-22
"4209","KW19",2017-05-22,27,"KWLine_outside",2017-05-22
"4210","KW23",2017-05-23,26.7,"KWLine_outside",2017-05-23
"4211","KW22",2017-05-23,26.5,"KWLine_outside",2017-05-23
"4212","KW21",2017-05-23,27.6,"KWLine_outside",2017-05-23
"4213","KW20",2017-05-23,27.4,"KWLine_outside",2017-05-23
"4214","KW24",2017-05-23,24.2,"KWLine_outside",2017-05-23
"4215","KW19",2017-05-23,27.2,"KWLine_outside",2017-05-23
"4216","KW23",2017-05-24,26.7,"KWLine_outside",2017-05-24
"4217","KW22",2017-05-24,26.1,"KWLine_outside",2017-05-24
"4218","KW21",2017-05-24,27.6,"KWLine_outside",2017-05-24
"4219","KW20",2017-05-24,27.6,"KWLine_outside",2017-05-24
"4220","KW24",2017-05-24,23.7,"KWLine_outside",2017-05-24
"4221","KW19",2017-05-24,27.3,"KWLine_outside",2017-05-24
"4222","KW23",2017-05-25,26.5,"KWLine_outside",2017-05-25
"4223","KW22",2017-05-25,25,"KWLine_outside",2017-05-25
"4224","KW21",2017-05-25,26.9,"KWLine_outside",2017-05-25
"4225","KW20",2017-05-25,27.7,"KWLine_outside",2017-05-25
"4226","KW24",2017-05-25,23.3,"KWLine_outside",2017-05-25
"4227","KW19",2017-05-25,27.5,"KWLine_outside",2017-05-25
"4228","KW23",2017-05-26,26.1,"KWLine_outside",2017-05-26
"4229","KW22",2017-05-26,24.7,"KWLine_outside",2017-05-26
"4230","KW21",2017-05-26,25.9,"KWLine_outside",2017-05-26
"4231","KW20",2017-05-26,27.5,"KWLine_outside",2017-05-26
"4232","KW24",2017-05-26,23.3,"KWLine_outside",2017-05-26
"4233","KW19",2017-05-26,27.5,"KWLine_outside",2017-05-26
"4234","KW23",2017-05-27,25.6,"KWLine_outside",2017-05-27
"4235","KW22",2017-05-27,24.6,"KWLine_outside",2017-05-27
"4236","KW21",2017-05-27,25.6,"KWLine_outside",2017-05-27
"4237","KW20",2017-05-27,27.2,"KWLine_outside",2017-05-27
"4238","KW24",2017-05-27,23,"KWLine_outside",2017-05-27
"4239","KW19",2017-05-27,27.1,"KWLine_outside",2017-05-27
"4240","KW23",2017-05-28,25.8,"KWLine_outside",2017-05-28
"4241","KW22",2017-05-28,24.7,"KWLine_outside",2017-05-28
"4242","KW21",2017-05-28,25.7,"KWLine_outside",2017-05-28
"4243","KW20",2017-05-28,27.5,"KWLine_outside",2017-05-28
"4244","KW24",2017-05-28,23,"KWLine_outside",2017-05-28
"4245","KW19",2017-05-28,27.4,"KWLine_outside",2017-05-28
"4246","KW23",2017-05-29,26.4,"KWLine_outside",2017-05-29
"4247","KW22",2017-05-29,24.7,"KWLine_outside",2017-05-29
"4248","KW21",2017-05-29,25.9,"KWLine_outside",2017-05-29
"4249","KW20",2017-05-29,28,"KWLine_outside",2017-05-29
"4250","KW24",2017-05-29,23.6,"KWLine_outside",2017-05-29
"4251","KW19",2017-05-29,27.8,"KWLine_outside",2017-05-29
"4252","KW23",2017-05-30,26.8,"KWLine_outside",2017-05-30
"4253","KW22",2017-05-30,25.2,"KWLine_outside",2017-05-30
"4254","KW21",2017-05-30,26.5,"KWLine_outside",2017-05-30
"4255","KW20",2017-05-30,28.3,"KWLine_outside",2017-05-30
"4256","KW24",2017-05-30,24.5,"KWLine_outside",2017-05-30
"4257","KW19",2017-05-30,28,"KWLine_outside",2017-05-30
"4258","KW23",2017-05-31,28.4,"KWLine_outside",2017-05-31
"4259","KW22",2017-05-31,27.2,"KWLine_outside",2017-05-31
"4260","KW21",2017-05-31,28.5,"KWLine_outside",2017-05-31
"4261","KW20",2017-05-31,29.2,"KWLine_outside",2017-05-31
"4262","KW24",2017-05-31,25.2,"KWLine_outside",2017-05-31
"4263","KW19",2017-05-31,28.2,"KWLine_outside",2017-05-31
"4264","KW23",2017-05-31,28.9,"KWLine_outside",2017-05-31
"4265","KW22",2017-05-31,27.4,"KWLine_outside",2017-05-31
"4266","KW21",2017-05-31,28.1,"KWLine_outside",2017-05-31
"4267","KW24",2017-06-01,26.2,"KWLine_outside",2017-06-01
"4268","KW19",2017-06-01,27.8,"KWLine_outside",2017-06-01
"4269","KW23",2017-06-01,28.3,"KWLine_outside",2017-06-01
"4270","KW22",2017-06-01,26.4,"KWLine_outside",2017-06-01
"4271","KW21",2017-06-01,27.3,"KWLine_outside",2017-06-01
"4272","KW24",2017-06-01,27.9,"KWLine_outside",2017-06-01
"4273","KW19",2017-06-01,28.2,"KWLine_outside",2017-06-01
"4274","KW23",2017-06-02,28.4,"KWLine_outside",2017-06-02
"4275","KW22",2017-06-02,26.6,"KWLine_outside",2017-06-02
"4276","KW21",2017-06-02,27.4,"KWLine_outside",2017-06-02
"4277","KW24",2017-06-02,26.7,"KWLine_outside",2017-06-02
"4278","KW19",2017-06-02,28.6,"KWLine_outside",2017-06-02
"4279","KW23",2017-06-03,28.3,"KWLine_outside",2017-06-03
"4280","KW22",2017-06-03,26.4,"KWLine_outside",2017-06-03
"4281","KW21",2017-06-03,27.2,"KWLine_outside",2017-06-03
"4282","KW24",2017-06-03,26.6,"KWLine_outside",2017-06-03
"4283","KW19",2017-06-03,28.6,"KWLine_outside",2017-06-03
"4284","KW23",2017-06-04,27.9,"KWLine_outside",2017-06-04
"4285","KW22",2017-06-04,26.5,"KWLine_outside",2017-06-04
"4286","KW21",2017-06-04,27,"KWLine_outside",2017-06-04
"4287","KW24",2017-06-04,26.2,"KWLine_outside",2017-06-04
"4288","KW19",2017-06-04,28.4,"KWLine_outside",2017-06-04
"4289","KW23",2017-06-05,27.7,"KWLine_outside",2017-06-05
